text,likes,platform,num_palabras
"In a first-of-its-kind event for an #F1 team, Aston Martin Aramco welcomed singer-songwriter @AndrewCushin to the AMRTC to perform a special set for team members to mark the official launch of our new 'The Soundcheck' initiative.

Click below to find out more.",149.0,Twitter,42
"The final day of #BarclaysWSL action in 2024 is underway!

@EvertonWomen 🆚 @ManCityWomen 

Watch live on @BBCTwo",133.0,Twitter,17
"Celebrating 125 years with those who made it unforgettable ❤️🖤

#MilanGenoa #ACMilanWorthEveryMinute #SempreMilan 
Brought to you by @emirates",1408.0,Twitter,18
"QUE ENCONTRO! ESSES CARAS SÃO LENDÁRIOS! 🔥
Ronaldo e Adriano se reencontraram no Maracanã no dia da despedida do Imperador! Esses caras fazem falta demais na nossa #SeleçãoBrasileira...",1031.0,Twitter,28
"Nada como um dia após o outro, hein! 👀 Vale lembrar que essa música foi cantada inúmeras vezes pelos torcedores do City para Erik ten Hag. Vivemos o dia em que ela foi cantada para Pep Guardiola... 😳 #PremierLeague",388.0,Twitter,39
"Lembra dele? 👀 Com passagens por grandes clubes como Porto, Fenerbahçe, Corinthians e Flamengo, Vítor Pereira pode estar deixando o Al-Shabab, da Arábia Saudita, para fechar com o Wolverhampton, que ocupa nesse momento a penúltima posição da #PremierLeague! Bom negócio?

Crédito: The Athletic",56.0,Twitter,43
"A IMAGEM DOS SONHOS DO TORCEDOR DO CORINTHIANS! 😍😍🦅🦅 Imagina se isso aqui se torna realidade? 😱🔥 E A TAL DA APELAÇÃO!

Crédito: @ilustrapablo",936.0,Twitter,24
India’s rise will probably not shock the world economy like China did. Learn why in The World Ahead,26.0,Twitter,18
Tulsi Gabbard is the Democratic apostate and apologist for Vladimir Putin who may soon run America’s spy agencies. We explain her career to date in our weekend profile,46.0,Twitter,28
"“Just because the messenger is kooky doesn't mean there aren't any good ideas.”

@SachaNauta says it’s worth taking Robert F. Kennedy junior seriously, on our “Checks and Balance” podcast",23.0,Twitter,29
Most autocrats at least pretend to be in the business of democracy. Until recently that was true of Nicaragua’s Daniel Ortega. But last month he ripped off the mask,32.0,Twitter,29
"What happens at a Christmas bash organised by America’s right-wing tech bros? The Economist went to find out, before being thrown out",21.0,Twitter,22
American officials are struggling to understand how deeply Chinese hackers have penetrated. The government does not know when it will be able to root them out,60.0,Twitter,26
"New research shows that tourism’s “carbon intensity”—the amount of emissions produced for every dollar spent—in 2019 was 30% higher than the global economy’s average.

And that is despite international attempts to reduce the industry’s environmental harm",42.0,Twitter,36
China has already removed a few rags-to-riches micro-dramas from streaming platforms. But the industry could still find ways to skirt the regulations,28.0,Twitter,22
"On paper, Donald Trump’s return to the White House looks like Ukraine’s worst nightmare. But, surprisingly, many at the top of the country’s government and armed forces wanted him to win",57.0,Twitter,31
"Indonesia’s growth rate has been around 5% for most of the past three decades. Unless reforms can gain momentum, it may remain stuck at that level in the coming years. We explain why in “The World Ahead”",18.0,Twitter,37
"The fight over reproductive rights in America looks set to shift from political to legal arenas. Most likely, access to abortion will continue to diverge in 2025",14.0,Twitter,27
Why spend time learning a new language when your phone is already fluent in it?,59.0,Twitter,15
"With Donald Trump set to upend global trade, economics and geopolitics, our future-gazing annual issue is a handy guide to what the year ahead has in store",137.0,Twitter,27
"➡️ Largadas em pátio, ambulâncias novas do Samu-DF nunca foram às ruas

Catorze viaturas esperam contratação de seguro por parte da Secretaria de Saúde. Atendimento de pacientes fica prejudicado sem novos carros

Leia:",34.0,Twitter,33
"➡️ Influencer e doutor em funk pela USP é ameaçado de morte por mensagens

O professor de música clássica Thiago de Souza compartilhou em suas redes que recebeu mensagens com ameaças de morte pelo WhatsApp

Leia:",55.0,Twitter,36
"➡️ Fiat Uno passa em enchente e deixa Jeep Renegade para trás

Um Fiat Uno passou com tudo em uma rua alagada de Sorocaba, São Paulo, e deixou um Jeep Renegade para trás

Leia:",109.0,Twitter,34
"A glimpse of the future on this historic night 🫂

#MilanGenoa #ACMilanWorthEveryMinute #SempreMilan",1036.0,Twitter,13
"#SLBenficaFem | 1-0 | ⚽ 29' GOOOOOLOOOOOOO!!! CRISTINA MARTÍN-PRIETO!

#TaçadaLigaFeminina",94.0,Twitter,10
"@adidasfootball #SLBenficaFem | 2-0 | ⚽ 56' GOOOOOLOOOOOOO!!! CHANDRA DAVIDSON!  

#TaçadaLigaFeminina",113.0,Twitter,11
"⏸ Em vantagem ao intervalo!

#AVSSLB • #LigaPortugalBetclic",474.0,Twitter,8
"Seven consecutive victories. We keep on moving - together ✊

@MastercardUK 🤝",1904.0,Twitter,12
FT 1-1 | #GNTCER #JPL,22.0,Twitter,5
Get your ᴍᴀᴛᴄʜᴡᴏʀɴꜱʜɪʀᴛ via,40.0,Twitter,4
"What's behind door number four... 👀

Today's #IAMUnwrapped prize is a @globe_trotterUK factory tour and custom carry-on case, perfect for festive getaways!

Click below to enter.",148.0,Twitter,26
"Born in 2007, kitted out like it's 1899 ❤️‍🔥

#MilanGenoa #ACMilanWorthEveryMinute #SempreMilan",5077.0,Twitter,12
"FT: @ArsenalWFC head home with all three points!

#BarclaysWSL",70.0,Twitter,9
"🎶 Today's pre-match playlist...

Chosen by our number 14, @DomselaarDaphne 🧤",1038.0,Twitter,11
Gvardiol vai dando uma importante vitória ao City de Pep Guardiola até aqui no clássico de Manchester! 🔵🔥#PremierLeague,298.0,Twitter,18
Which is the most democratic country in the world? Explore the latest democracy index,74.0,Twitter,14
British politics is in danger. Many parties are facing poor approval ratings. Denial is common,34.0,Twitter,15
"Of the world’s 20 fastest-growing economies in 2025, nine will be in Africa, reckons the IMF. At the same time, resource-intensive countries have a lower GDP per person today than they did a decade ago.

This tells the story of two Africas:",62.0,Twitter,42
The rise of emasculated directors is coinciding with that of absentee ones. Most are physically present at board meetings but too many appear disengaged. One reason for this might be overcommitment,27.0,Twitter,31
"Some economists now worry that inflation, having come down sharply since mid-2022, is stalling at around 3% in America.

Optimists blame these uncomfortable figures on inevitable volatility. But the case for concern is broader",23.0,Twitter,34
A turn away from youthful idealism towards tough-on-crime candidates seems likely in Chile’s upcoming general election. It is not the only country where stronger security policies are gaining growing support,17.0,Twitter,30
"Saturn has always had something of a double character. As the planet’s rings vanish during 2025, so too does the constancy Galileo thought he observed in the most striking member of the Sun’s orbiting family",57.0,Twitter,35
"➡️ Rodrigo Constantino: conheça os fatores de risco para o câncer de boca

O comunicador Rodrigo Constantino está esperando biópsia para confirmar o diagnóstico de câncer de boca. Sintomas começaram na língua

Leia:",51.0,Twitter,33
"➡️ Como sobreviver ao endividamento nas festas de fim de ano

Cerca de 77% das famílias estão endividadas. Segundo pesquisa, o resultado ocorre devido à alta no uso do crédito para compras de fim de ano

Leia:",11.0,Twitter,37
"⏯️“Estava me sentindo estranho”, diz Lula ao receber alta do hospital

O presidente Lula ficou seis dias internado e passou por dois procedimentos cirúrgicos no Hospital Sírio-Libanês, no centro de São Paulo

Leia:",77.0,Twitter,33
"➡️ Com recesso, cassação de Brazão deve voltar à estaca zero na Câmara

Casa deve ter só mais cinco dias de trabalho em 2024 e, se não votar o processo contra o deputado na próxima semana, ação perderá validade

Leia:",42.0,Twitter,40
"⏯️“Ninguém atendeu”: pacientes se indignam após homem morrer em UPA

Os funcionários que estavam de plantão em UPA do Rio serão demitidos, conforme informou o secretário municipal de Saúde, Daniel Soranz

Leia:",30.0,Twitter,32
"President Biden has the power to enshrine gender equality in the Constitution before he leaves office. All he needs to do is sign it.

I spoke with @WashingtonPost about my push with @RepPressley urging @POTUS to #PublishTheERA ⬇️",20.0,Twitter,38
"Last week, we welcomed Uno—the first of nearly 4,000 beagles rescued from one of Dr. Fauci’s testing facilities. 

Huge thanks to @WhiteCoatWaste for your work to end federally funded experiments on animals and help them all!",5859.0,Twitter,36
"Heading on @MSNBC around 11:25 this morning to talk about my call for @POTUS to pardon environmental lawyer Steven Donziger—he took on Chevron &amp; won a $9.5 billion case, then faced a vicious campaign of corporate retaliation designed to destroy his life.",174.0,Twitter,42
"1️⃣ 𝗛𝗢𝗨𝗥 𝗧𝗢 𝗚𝗢

Tune in to #ACQ2027 Final Round Draw as 2️⃣4️⃣ sides learn their opponents en route to #AsianCup2027 🇸🇦 Saudi Arabia! 

Watch Live 👇",69.0,Twitter,27
"Not long to go until kick-off now! 🔜

#MilanGenoa #SempreMilan  Brought to you by @play_eFootball",438.0,Twitter,15
"Full time.

#MilanGenoa #SempreMilan
Brought to you by @Bitpanda_global",1910.0,Twitter,9
"🏹

#AVSSLB • #LigaPortugalBetclic",1484.0,Twitter,4
Our house. Our points. 🥰👊 #CLUGNK,312.0,Twitter,6
Starting vs Sint-Truiden. 🟣⚪️ #STVAND,183.0,Twitter,5
"𝙃𝙖𝙥𝙥𝙮 𝙗𝙞𝙧𝙩𝙝𝙙𝙖𝙮, 𝙕𝙡𝙖𝙩𝙖𝙣! 🥳🎉

Enjoy your 41st birthday and thank you for the great memories!  157 games, 31 goals, 28 assists &amp; 🏆 (Cupwinner 2010) 

#COBW #OLEARYSGENT",1023.0,Twitter,27
"You're not ready for this 🎆

#BigGame16 🔜🔥

🎟️",40.0,Twitter,9
"Enjoying Esteban's first time in our colors 🤩

#HaasF1 #F1 | @OconEsteban",2978.0,Twitter,12
"Day 1 at Mangaung Oval was pure magic! 🏏📸

The Proteas Women stepped onto the field with pride, determination, and that unstoppable #AlwaysRising spirit! 💪🇿🇦 

The journey has just begun – let’s keep backing our ladies as they take on England in this historic Test match!

#WozaNawe #BePartOfIt",116.0,Twitter,48
"NOSSA SELEÇÃO PRECISA DE UM ARTILHEIRO! ⚽🔥 
Quem foi o melhor no #BrasileirãoBetano?",3220.0,Twitter,13
"A fifth of adults in rich countries do no better in maths and reading than might be expected of a primary-school child, new data suggest.

What to do? We outline two tasks ahead:",38.0,Twitter,33
Syrian rebels are restoring order in Damascus after the fall of Bashar al-Assad. Life in the capital is slowly resuming,37.0,Twitter,20
On Monday Germany’s chancellor will hold a parliamentary confidence vote that he is almost certain to lose. Here’s what you need to know,16.0,Twitter,23
Researchers have found that a competent manager had about twice as much impact on a team’s performance as a competent worker. They also discovered which traits were associated with good and bad managerial performance,39.0,Twitter,34
Syria will fail if it becomes an arena for the rivalries of outside powers. It is more likely to prosper if it is left alone. And only if it prospers will millions of refugees choose to return home,34.0,Twitter,38
"In 2025, how might President Donald Trump face up to an increasingly dangerous world? Find out in “The World Ahead”",10.0,Twitter,20
"Some once hoped that “cricket diplomacy” could thaw India-Pakistan relations, replicating the success of “ping-pong diplomacy” between America and China. Now, that seems unthinkable",28.0,Twitter,24
"Panjim, the capital of the Indian state of Goa, is known for its pretty churches and Indo-Portuguese homes. But 20 years ago it looked filthy. 

Its waste system is today cited as an example of “best practices” for other cities to follow",44.0,Twitter,42
"Turmeric is killing people. Developing countries—especially India—should learn from Bangladesh’s open, pragmatic attempts to prevent this from happening",62.0,Twitter,18
"The climate crisis is here and now, and every single day that goes by where we don’t take action, it is getting worse.

We cannot wait. We must take bold, immediate steps to save our planet and our people.",184.0,Twitter,39
"I spent this week preserving an essential piece of NYC history, demanding accountability for the mail theft occurring in #NY10, and discussing strategies to combat food insecurity with @RepMcGovern.

Check out the week’s highlights below.",80.0,Twitter,35
"Today, we celebrate #BillOfRightsDay, a reminder of the foundational principles that protect our freedoms and rights as Americans. As we reflect on these values, @HouseDemocrats are committed to upholding and defending them for future generations.",7.0,Twitter,35
"Met deze 1⃣1⃣ gaan we voor een derde thuiszege in negen dagen 🔵⚪️

#COBW #GNTCER #JPL",47.0,Twitter,16
"From @jeppeboys school to the @ChampionsCup 🤝

#COYQ #HARvSTO",58.0,Twitter,9
"Leading by example 🫡

#BarclaysWSL @ManUtdWomen @MayaLeTissier",455.0,Twitter,7
The final #BarclaysWSL table of 2024! 👀,1699.0,Twitter,7
"We are underway in the final #BarclaysWSL game of 2024 😢

@LiverpoolFCW 🆚 @ArsenalWFC",451.0,Twitter,14
"Perhaps the biggest geopolitical question prompted by Bashar al-Assad’s fall is what it means for Israel. The new regime is unlikely to pose a direct threat, says a former military-intelligence chief. Israel seems to be acting on the opposite assumption",25.0,Twitter,40
"➡️ “Só acordei no dia seguinte”, diz Lula após cirurgias de emergência

Presidente recebeu alta médica neste domingo (15/12). Ele sofreu um hemorragia intracraniana e passou por dois procedimentos cirúrgicos

Leia:",16.0,Twitter,31
"➡️ William Bonner comenta sobre aposentadoria e abençoa César Tralli

O apresentador respondeu sobre rumores que César Tralli poderia ficar no seu lugar

Leia:",64.0,Twitter,24
"➡️ Rayssa Leal vence etapa do Mundial de Skate e conquista tri inédito

Em uma final de alto nível, Rayssa Leal conquistou seu terceiro título consecutivo. Ela ficou à frente das japonesas Coco Yoshizawa e Yumeka

Leia:",107.0,Twitter,37
"➡️ Concurso dos Correios com 3,5 mil vagas é neste domingo; saiba tudo

Aplicação das provas para mais de 1 milhão de candidatos ocorre neste domingo (15/12) em cidades de todo o país

Leia:",21.0,Twitter,34
"➡️ “Deus foi generoso ao cuidar de mim quando caí no banheiro”, diz Lula

Lula passou por dois procedimentos cirúrgicos na cabeça e ficou seis dias internado no Hospital Sírio-Libanês, em São Paulo

Leia na coluna @lilian_tahan e @tr_isadora :",103.0,Twitter,40
"Gracias por tu fútbol, @luisnani. 🤝

💫🤸‍♂ ¡Mucha suerte en tu nueva etapa!

#LALIGAEASPORTS | @valenciacf",743.0,Twitter,16
"Let the festivities commence. Into 'em, Rossoneri! 💪

#MilanGenoa #ACMilanWorthEveryMinute #SempreMilan
Brought to you by @emirates",514.0,Twitter,16
"Your 125th-anniversary Milan XI 📋

#MilanGenoa #ACMilanWorthEveryMinute #SempreMilan 
Brought to you by 𝗞𝘂𝗺𝗵𝗼 𝗧𝗶𝗿𝗲",1554.0,Twitter,14
